date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:18	4345/4345	---M--	200	added ('OK')	application/javascript	etag:%22567a85df95eed91:0%22	https://mahaegram.co.in/assets/vendor/purecounter/purecounter.js	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/vendor/purecounter/purecounter.js	(from https://mahaegram.co.in/GeneralPages/GrampanchayatForm.aspx?&gpcode=180205&blockcode1=Kamptee&distname=Nagpur&gpname=Pawangaon)
13:46:19	141251/141251	---M--	200	added ('OK')	application/javascript	etag:%22c24dfadf95eed91:0%22	https://mahaegram.co.in/assets/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/vendor/swiper/swiper-bundle.min.js	(from https://mahaegram.co.in/GeneralPages/GrampanchayatForm.aspx?&gpcode=180205&blockcode1=Kamptee&distname=Nagpur&gpname=Pawangaon)
13:46:19	21112/21112	---M--	200	added ('OK')	application/javascript	etag:%22962250e095eed91:0%22	https://mahaegram.co.in/assets/vendor/waypoints/noframework.waypoints.js	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/vendor/waypoints/noframework.waypoints.js	(from https://mahaegram.co.in/GeneralPages/GrampanchayatForm.aspx?&gpcode=180205&blockcode1=Kamptee&distname=Nagpur&gpname=Pawangaon)
13:46:20	1342/1342	---M--	200	added ('OK')	application/javascript	etag:%22dd912e5194eed91:0%22	https://mahaegram.co.in/assets/js/language-swich.js	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/js/language-swich.js	(from https://mahaegram.co.in/GeneralPages/GrampanchayatForm.aspx?&gpcode=180205&blockcode1=Kamptee&distname=Nagpur&gpname=Pawangaon)
13:46:20	6919/6919	---M--	200	added ('OK')	application/javascript	etag:%2287445194eed91:0%22	https://mahaegram.co.in/assets/js/main.js	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/js/main.js	(from https://mahaegram.co.in/GeneralPages/GrampanchayatForm.aspx?&gpcode=180205&blockcode1=Kamptee&distname=Nagpur&gpname=Pawangaon)
13:46:21	85044/85044	---M--	200	added ('OK')	application/font-woff2	etag:%22b1d744ea95eed91:0%22	https://mahaegram.co.in/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?8bd4575acf83c7696dc7a14a966660a3	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/vendor/bootstrap-icons/fonts/bootstrap-iconse36a.woff2	(from https://mahaegram.co.in/assets/vendor/bootstrap-icons/bootstrap-icons.css)
13:46:22	113656/113656	---M--	200	added ('OK')	font/x-woff	etag:%229d925ea95eed91:0%22	https://mahaegram.co.in/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?8bd4575acf83c7696dc7a14a966660a3	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/vendor/bootstrap-icons/fonts/bootstrap-iconse36a.woff	(from https://mahaegram.co.in/assets/vendor/bootstrap-icons/bootstrap-icons.css)
13:46:22	341055/341055	---M--	200	added ('OK')	image/jpeg	etag:%228ccd124094eed91:0%22	https://mahaegram.co.in/assets/img/hero-bg.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/hero-bg.jpg	(from https://mahaegram.co.in/assets/css/style.css)
13:46:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Jan%202025%2008:16:22%20GMT	https://mahaegram.co.in/assets/img/testimonials-bg.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/testimonials-bg.4b.delayed	(from https://mahaegram.co.in/assets/css/style.css)
13:46:23	842869/842869	---M--	200	added ('OK')	image/jpeg	etag:%22a7df7f3e94eed91:0%22	https://mahaegram.co.in/assets/img/cmmi-development.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/cmmi-development.jpg	(from https://mahaegram.co.in/assets/css/style.css)
13:46:24	17430/17430	---M--	200	added ('OK')	image/png	etag:%2253fcb93d94eed91:0%22	https://mahaegram.co.in/assets/img/bg-noise.png	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/bg-noise.png	(from https://mahaegram.co.in/assets/css/style.css)
13:47:09	10138687/10138687	---M--	200	added ('OK')	image/png	etag:%22a3132d5094eed91:0%22	https://mahaegram.co.in/assets/img/wprev.png	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/wprev.png	(from https://mahaegram.co.in/assets/css/slick-theme.css)
13:47:09	10138782/10138782	---M--	200	added ('OK')	image/png	etag:%226d397d4994eed91:0%22	https://mahaegram.co.in/assets/img/prev.png	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/prev.png	(from https://mahaegram.co.in/assets/css/slick-theme.css)
13:47:09	19468/19468	---M--	200	added ('OK')	image/png	etag:%227cea5f2794eed91:0%22	https://mahaegram.co.in/images/favicon.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/favicon.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:10	144885/144885	---M-Z	200	added ('OK')	text/css	etag:%22805aa71594eed91:0%22	https://mahaegram.co.in/css/bootstrap.min.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/bootstrap.min.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:10	24945/24945	---M-Z	200	added ('OK')	text/css	etag:%22087e53ee3cdb1:0%22	https://mahaegram.co.in/css/style.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/style.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:11	10138787/10138787	---M--	200	added ('OK')	image/png	etag:%228a225c4694eed91:0%22	https://mahaegram.co.in/assets/img/next.png	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/next.png	(from https://mahaegram.co.in/assets/css/slick-theme.css)
13:47:11	4448/4448	---M-Z	200	added ('OK')	text/css	etag:%220f13f1694eed91:0%22	https://mahaegram.co.in/css/owl.carousel.min.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/owl.carousel.min.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:11	1776/1776	---M--	200	added ('OK')	text/css	etag:%22d5d0d01694eed91:0%22	https://mahaegram.co.in/css/slick.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/slick.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:12	10138680/10138680	---M--	200	added ('OK')	image/png	etag:%229ed544d94eed91:0%22	https://mahaegram.co.in/assets/img/wnext.png	C:/My%20Web%20Sites/new/mahaegram.co.in/assets/img/wnext.png	(from https://mahaegram.co.in/assets/css/slick-theme.css)
13:47:12	3281/3281	---M-Z	200	added ('OK')	text/css	etag:%220f13f1694eed91:0%22	https://mahaegram.co.in/css/slick-theme.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/slick-theme.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:12	7456/7456	---M-Z	200	added ('OK')	text/css	etag:%220f13f1694eed91:0%22	https://mahaegram.co.in/css/resources-style.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/resources-style.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:13	31004/31004	---M-Z	200	added ('OK')	text/css	etag:%220f13f1694eed91:0%22	https://mahaegram.co.in/css/font-awesome.min.css	C:/My%20Web%20Sites/new/mahaegram.co.in/css/font-awesome.min.css	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:14	15098/15098	---M--	200	added ('OK')	image/png	etag:%22974f8f2a94eed91:0%22	https://mahaegram.co.in/images/maharsahtra-shashan.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/maharsahtra-shashan.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:15	9838/9838	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:14%20GMT	https://mahaegram.co.in/GeneralPages/AboutUs.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/AboutUs.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:15	25312/25312	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:14%20GMT	https://mahaegram.co.in/GeneralPages/contactus.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/contactus.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:16	186173/186173	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:15%20GMT	https://mahaegram.co.in/GeneralPages/PostalService.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/PostalService.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:17	84380/84380	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	C:/My%20Web%20Sites/new/ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:17	20662/20662	---M--	200	added ('OK')	image/png	etag:%22be9d322794eed91:0%22	https://mahaegram.co.in/images/email1.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/email1.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:17	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Jan%202025%2008:17:17%20GMT	https://mahaegram.co.in/GeneralPages/tapal-seva.html	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/tapal-seva.60.delayed	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:18	15579/15579	---M--	200	added ('OK')	image/png	etag:%22bad232694eed91:0%22	https://mahaegram.co.in/images/datadigitization.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/datadigitization.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:18	17573/17573	---M--	200	added ('OK')	image/png	etag:%22277a932894eed91:0%22	https://mahaegram.co.in/images/grievanceIcon.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/grievanceIcon.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:19	17694/17694	---M--	200	added ('OK')	image/png	etag:%225412a22594eed91:0%22	https://mahaegram.co.in/images/citizen.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/citizen.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:20	18709/18709	---M--	200	added ('OK')	image/png	etag:%2247952d3294eed91:0%22	https://mahaegram.co.in/images/servicedelivered.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/servicedelivered.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:21	173859/173859	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:21%20GMT	https://mahaegram.co.in/GeneralPages/districtInfoTreeStructure.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/districtInfoTreeStructure.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:21	22839/22839	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:21%20GMT	https://mahaegram.co.in/GeneralPages/AsskLocator.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/AsskLocator.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:22	28099/28099	---M--	200	added ('OK')	image/png	etag:%2265f3a2994eed91:0%22	https://mahaegram.co.in/images/located.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/located.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:22	53410/53410	---M--	200	added ('OK')	image/png	etag:%22ff55782194eed91:0%22	https://mahaegram.co.in/images/AS.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/AS.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:23	22868/22868	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:23%20GMT	https://mahaegram.co.in/GeneralPages/AapleSarkarDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/AapleSarkarDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:24	157356/157356	---M--	200	added ('OK')	image/png	etag:%22bf25c62a94eed91:0%22	https://mahaegram.co.in/images/mahila_v_bal_vikas.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/mahila_v_bal_vikas.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:24	22907/22907	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:24%20GMT	https://mahaegram.co.in/GeneralPages/MahilabalvikasvibhagDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/MahilabalvikasvibhagDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:25	156887/156887	---M--	200	added ('OK')	image/png	etag:%22ad558f3294eed91:0%22	https://mahaegram.co.in/images/swacha_bharta_mission.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/swacha_bharta_mission.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:26	22894/22894	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:25%20GMT	https://mahaegram.co.in/GeneralPages/SwachhbharatmissionDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/SwachhbharatmissionDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:26	40151/40151	---M--	200	added ('OK')	image/jpeg	etag:%222ae6922e94eed91:0%22	https://mahaegram.co.in/images/panchyatraj.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/panchyatraj.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:27	22873/22873	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:26%20GMT	https://mahaegram.co.in/GeneralPages/PanchayatirajDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/PanchayatirajDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:28	162679/162679	---M--	200	added ('OK')	image/png	etag:%22a7e102b94eed91:0%22	https://mahaegram.co.in/images/mnrega-logo.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/mnrega-logo.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:28	22855/22855	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:27%20GMT	https://mahaegram.co.in/GeneralPages/MgnregaDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/MgnregaDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:28	44242/44242	---M--	200	added ('OK')	image/png	etag:%2240df2d2f94eed91:0%22	https://mahaegram.co.in/images/PMAY.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/PMAY.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:29	22908/22908	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:28%20GMT	https://mahaegram.co.in/GeneralPages/PradhanmantriawasyojnaDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/PradhanmantriawasyojnaDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:29	28154/28154	---M--	200	added ('OK')	image/jpeg	etag:%22d84bf3294eed91:0%22	https://mahaegram.co.in/images/thumbnail_BasicAmenties.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/thumbnail_BasicAmenties.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:30	22955/22955	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202025%2008:17:29%20GMT	https://mahaegram.co.in/GeneralPages/BasicamenetiesDashboard.aspx	C:/My%20Web%20Sites/new/mahaegram.co.in/GeneralPages/BasicamenetiesDashboard.html	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:30	7310/7310	---M--	200	added ('OK')	image/png	etag:%22fe79d43294eed91:0%22	https://mahaegram.co.in/images/thumbnail_Mahiti.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/thumbnail_Mahiti.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:31	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%22b8c613394eed91:0%22	https://mahaegram.co.in/images/VerifyCertificate.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/VerifyCertificate.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:31	21164/21164	---M--	200	added ('OK')	image/jpeg	etag:%22607e602194eed91:0%22	https://mahaegram.co.in/images/AppTrack.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/AppTrack.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:32	16182/16182	---M--	200	added ('OK')	image/png	etag:%22cd45682b94eed91:0%22	https://mahaegram.co.in/images/mrdd.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/mrdd.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:33	13034/13034	---M--	200	added ('OK')	image/png	etag:%22b3fe292e94eed91:0%22	https://mahaegram.co.in/images/npp.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/npp.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:33	13055/13055	---M--	200	added ('OK')	image/png	etag:%22e6e15a3294eed91:0%22	https://mahaegram.co.in/images/sp.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/sp.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:34	15201/15201	---M--	200	added ('OK')	image/png	etag:%22de8ffd2494eed91:0%22	https://mahaegram.co.in/images/bdr.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/bdr.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:34	9119/9119	---M--	200	added ('OK')	image/png	etag:%22241b42694eed91:0%22	https://mahaegram.co.in/images/ds.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/ds.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:35	7761/7761	---M--	200	added ('OK')	image/png	etag:%227c2fed2994eed91:0%22	https://mahaegram.co.in/images/mahaonegov%201.png	C:/My%20Web%20Sites/new/mahaegram.co.in/images/mahaonegov%201.png	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:36	157577/157577	---M--	200	added ('OK')	image/jpeg	etag:%22722962d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-January-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-January-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:36	119362/119362	---M--	200	added ('OK')	image/jpeg	etag:%224eee68fe94eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-February_2021-1.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-February_2021-1.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:37	122143/122143	---M--	200	added ('OK')	image/jpeg	etag:%2249cb5d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-March-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-March-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:37	110385/110385	---M--	200	added ('OK')	image/jpeg	etag:%22d08f7d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-April-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-April-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:38	103894/103894	---M--	200	added ('OK')	image/jpeg	etag:%224e38d2d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-May-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-May-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:39	111698/111698	---M--	200	added ('OK')	image/jpeg	etag:%229fff98d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-June-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-June-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:39	111970/111970	---M--	200	added ('OK')	image/jpeg	etag:%22c5c57ed094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-July-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-July-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:40	116813/116813	---M--	200	added ('OK')	image/jpeg	etag:%22868e26d094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-August-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-August-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:40	98910/98910	---M--	200	added ('OK')	image/jpeg	etag:%2245ac6d194eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-September-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-September-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:41	103440/103440	---M--	200	added ('OK')	image/jpeg	etag:%223072ecd094eed91:0%22	https://mahaegram.co.in/images/report/ASSK-Report-October-2021.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK-Report-October-2021.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:41	76971/76971	---M--	200	added ('OK')	image/jpeg	etag:%22b3890ab95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:42	110642/110642	---M--	200	added ('OK')	image/jpeg	etag:%226342aaab95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report_January_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report_January_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:42	108893/108893	---M--	200	added ('OK')	image/jpeg	etag:%22c4a311595eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-February_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-February_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:43	101740/101740	---M--	200	added ('OK')	image/jpeg	etag:%22dd53bb6d95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-March_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-March_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:43	87360/87360	---M--	200	added ('OK')	image/jpeg	etag:%22c5e750d694eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-April_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-April_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:44	78853/78853	---M--	200	added ('OK')	image/jpeg	etag:%22e7fed77d95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-May_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-May_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:44	112149/112149	---M--	200	added ('OK')	image/jpeg	etag:%229e16446595eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-June_20221.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-June_20221.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:45	146551/146551	---M--	200	added ('OK')	image/jpeg	etag:%225b1fa05695eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-July_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-July_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:45	109767/109767	---M--	200	added ('OK')	image/jpeg	etag:%2221e032e594eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-August_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-August_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:46	110067/110067	---M--	200	added ('OK')	image/jpeg	etag:%224a4b90a095eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-September_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-September_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:47	112969/112969	---M--	200	added ('OK')	image/jpeg	etag:%2232d9dc9595eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-October_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-October_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:47	114449/114449	---M--	200	added ('OK')	image/jpeg	etag:%22cbda5d8b95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-November_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-November_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:47	133021/133021	---M--	200	added ('OK')	image/jpeg	etag:%226cc169ed94eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-December_2022.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-December_2022.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:48	32517/32517	---M--	200	added ('OK')	image/jpeg	etag:%22d17d154995eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-January_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-January_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:48	39998/39998	---M--	200	added ('OK')	image/jpeg	etag:%221cbadbb95eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-February_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-February_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:49	79024/79024	---M--	200	added ('OK')	image/jpeg	etag:%22d8439a7295eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-March_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-March_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:49	94519/94519	---M--	200	added ('OK')	image/jpeg	etag:%22b081bfdd94eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-April_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-April_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:50	107169/107169	---M--	200	added ('OK')	image/jpeg	etag:%2299ea138395eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-May_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-May_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
13:47:50	57462/57462	---M--	200	added ('OK')	image/jpeg	etag:%2227ee5b6595eed91:0%22	https://mahaegram.co.in/images/report/ASSK_Report-June_2023.jpg	C:/My%20Web%20Sites/new/mahaegram.co.in/images/report/ASSK_Report-June_2023.jpg	(from https://mahaegram.co.in/GeneralPages/Home.aspx)
